Adress,Radius,Budget,Tabu List's Max Size
"lane reversed at (1171175081, 1171175084, 0)",582,1211,206.53599999999997,9461.99200296402
"lane added at (7581279138, 1455124336, 0)",582,1211,203.92999999999995,9546.242314815521
"lane removed at (2892189217, 2892189216, 0)",582,1211,205.32799999999992,9631.800071716309
"lane removed at (1528034275, 1475117419, 0)",582,1211,190.46299999999997,9716.13496851921
"lane added at (863981628, 1381939314, 0)",582,1211,205.2729999999999,9800.770975589752
"lane removed at (7575438293, 3596396216, 0)",582,1211,183.81900000000005,9885.153766155243
"lane added at (1700539611, 1816868301, 0)",582,1211,201.37900000000013,9970.362671136856
"lane added at (865711373, 876374740, 0)",582,1211,207.94099999999995,10055.453652858734
"lane removed at (1171175201, 1171175137, 0)",582,1211,204.57900000000006,10141.247351169586
"lane added at (1749056096, 1749056083, 0)",582,1211,211.33600000000007,10225.287160396576
"lane added at (4233853627, 1254099597, 0)",582,1211,198.958,10311.11015367508
"lane removed at (1120498298, 1531137599, 0)",582,1211,201.65600000000003,10395.845762968063
"lane added at (412464696, 1251983272, 0)",582,1211,225.19099999999997,10480.848190784454
"lane added at (1336181623, 1336181631, 0)",582,1211,218.58299999999997,10660.11435174942
"lane added at (1254208574, 876374701, 0)",582,1211,189.48899999999995,10745.325128793716
"lane added at (1455124324, 1547149674, 0)",582,1211,205.81100000000006,10831.739200592041
"lane added at (876375198, 2608953058, 0)",582,1211,192.459,10917.999069452286
"lane added at (6570374047, 6570374046, 0)",582,1211,217.726,11003.385410308838
"lane added at (1376112313, 1376112384, 0)",582,1211,219.02099999999996,11088.021899938583
"lane removed at (5056940598, 541838634, 0)",582,1211,210.59900000000005,11174.01404929161
"lane added at (863981684, 1381939292, 0)",582,1211,216.55300000000003,11259.988067388535
"lane added at (2892189217, 542655556, 0)",582,1211,201.139,11432.432574033737
"lane removed at (1336181623, 412437541, 0)",582,1211,202.4609999999999,11517.765462398529
"lane added at (876375228, 876375198, 0)",582,1211,213.264,11612.739609718323
"lane removed at (1254208273, 865711282, 0)",582,1211,239.09699999999992,11784.748340129852
"lane added at (4314519588, 1457918797, 0)",582,1211,233.83699999999996,11870.282033920288
"lane added at (1376112384, 1376112313, 0)",582,1211,223.51800000000003,11956.19573712349
"lane added at (1454187323, 1547149605, 0)",582,1211,219.60100000000003,12041.760296821594
"lane removed at (7575438326, 7575438324, 0)",582,1211,242.76,12212.641164064407
"lane added at (419485020, 863981764, 0)",582,1211,221.252,12298.8628013134
"lane removed at (1171175135, 1171175231, 0)",582,1211,239.92800000000014,12384.095306634903
"lane added at (1376112380, 2947584172, 0)",582,1211,233.44200000000004,12469.021569252014
"lane removed at (541838306, 541838389, 0)",582,1211,237.31,12640.853382110596
"lane reversed at (1120498160, 1120498167, 0)",582,1211,225.10099999999994,12736.442555189133
"lane reversed at (7581279138, 1455124336, 0)",582,1211,209.0430000000001,12821.850924253464
"lane added at (412435938, 1609339396, 0)",582,1211,225.97099999999995,12908.013963460922
"lane removed at (1457918797, 1528034275, 0)",582,1211,217.44899999999998,12992.970301389694
"lane added at (3603873259, 542396390, 0)",582,1211,228.72400000000005,13078.925577163696
"lane removed at (1438403558, 1438403611, 0)",582,1211,203.99099999999987,13163.809119701385
"lane added at (1428539434, 8654152090, 0)",582,1211,207.90399999999994,13249.101768732071
"lane removed at (876375228, 876375198, 0)",582,1211,208.32799999999995,13335.299524307251
"lane reversed at (1381939292, 1381939288, 0)",582,1211,209.29500000000004,13420.599415302277
"lane reversed at (2525159438, 1611714359, 0)",582,1211,205.608,13505.97427868843
"lane reversed at (1383273728, 1438403580, 0)",582,1211,207.908,13591.214993953705
Status,Ending Time
None,13591.33080649376
Adress,Radius,Budget,Tabu List's Max Size
"Rua Roberto Sampaio Gonzaga, Florianópolis, Brazil",4500,30000,20
Operation,Number of Nodes,Number of Edges,Value,Time
"lane added at (1014474681, 2954473484, 0)",2017,4154,301.95799999999986,58.45414328575134
"lane removed at (1428535881, 1428535911, 0)",2017,4154,290.5469999999999,112.8020293712616
"lane added at (1448354432, 4414699960, 0)",2017,4154,294.644,165.96805667877197
"lane removed at (412432047, 9007396667, 0)",2017,4154,299.10500000000013,224.50073647499084
"lane reversed at (1457971628, 1457971827, 0)",2017,4154,295.536,278.8885633945465
"lane added at (1547149592, 1547149679, 0)",2017,4154,295.70300000000003,334.0654721260071
"lane added at (1029552885, 1029553066, 0)",2017,4154,296.84399999999994,389.0472767353058
"lane added at (8881739705, 8881739709, 0)",2017,4154,295.489,443.90895652770996
"lane added at (1387647545, 1421417667, 0)",2017,4154,299.0869999999998,498.1862807273865
"lane added at (1454608416, 1454608424, 0)",2017,4154,294.862,551.0757119655609
"lane added at (1514446557, 1120498184, 0)",2017,4154,294.6310000000001,604.0475525856018
"lane added at (1698665612, 1336181623, 0)",2017,4154,280.068,714.0489134788513
"lane added at (1120498247, 1120498235, 0)",2017,4154,294.38900000000007,821.0410525798798
"lane added at (553470407, 553488002, 0)",2017,4154,290.3070000000001,875.9165122509003
"lane added at (8784960104, 869444564, 0)",2017,4154,291.17900000000003,931.2021865844727
"lane removed at (972596347, 972596340, 0)",2017,4154,300.3909999999999,985.463348865509
"lane reversed at (1804951853, 1804951852, 0)",2017,4154,286.47400000000005,1039.7562911510468
"lane removed at (442646134, 442646163, 0)",2017,4154,292.44699999999995,1091.9286811351776
"lane reversed at (1124830327, 1124830348, 0)",2017,4154,290.57500000000005,1143.6839723587036
"lane added at (1445841210, 1448024653, 0)",2017,4154,295.098,1199.1201722621918
"lane removed at (1547095604, 1547095625, 0)",2017,4154,288.6619999999999,1252.282991886139
"lane added at (1422946503, 865711660, 0)",2017,4154,300.1739999999999,1306.4661178588867
"lane added at (419485020, 863981764, 0)",2017,4154,295.12199999999996,1362.16561794281
"lane removed at (915806767, 8835175144, 0)",2017,4154,305.08599999999996,1469.9777982234955
"lane removed at (2292502748, 2292522984, 0)",2017,4154,291.5130000000001,1522.8237519264221
"lane removed at (1547095627, 1171100782, 0)",2017,4154,299.039,1576.7458155155182
"lane reversed at (1251983247, 1251983255, 0)",2017,4154,300.4049999999999,1632.0728981494904
"lane removed at (1559132538, 1559132532, 0)",2017,4154,304.15100000000007,1687.0898938179016
"lane added at (1539425376, 1433191572, 0)",2017,4154,292.56100000000004,1740.5410706996918
"lane removed at (1611714244, 926014373, 0)",2017,4154,298.3180000000001,1792.836020708084
"lane reversed at (2892189217, 876374662, 0)",2017,4154,300.6490000000001,1847.0731554031372
"lane reversed at (1171100796, 442146551, 0)",2017,4154,304.998,1901.3622465133667
"lane removed at (8637233226, 2051152014, 0)",2017,4154,302.511,1953.321811914444
"lane added at (553324109, 553324137, 0)",2017,4154,294.97,2005.725826740265
"lane removed at (1649117784, 1649117765, 0)",2017,4154,307.69500000000005,2060.539377450943
"lane added at (1457918830, 1457918702, 0)",2017,4154,296.36599999999993,2115.058567762375
"lane added at (1457971527, 1457971634, 0)",2017,4154,296.17400000000015,2169.6359391212463
"lane added at (1422946487, 1433190378, 0)",2017,4154,300.929,2223.3076496124268
"lane reversed at (7579093727, 7579093732, 0)",2017,4154,297.78000000000003,2277.891408920288
"lane reversed at (553411188, 1153383974, 0)",2017,4154,291.81499999999994,2333.5009248256683
"lane removed at (4843821512, 4843821513, 0)",2017,4154,302.19599999999997,2387.4272446632385
"lane reversed at (1741003859, 1741003855, 0)",2017,4154,300.425,2442.0531573295593
"lane removed at (1145593776, 1145593778, 0)",2017,4154,301.11299999999994,2497.489651441574
"lane added at (7535491084, 1120498197, 0)",2017,4154,298.0010000000001,2551.729810476303
"lane removed at (1547149599, 1547149594, 0)",2017,4154,302.721,2605.059898853302
"lane added at (2298986263, 1741003863, 0)",2017,4154,309.332,2658.823818206787
"lane removed at (1641842411, 1641842386, 0)",2017,4154,303.733,2712.36483168602
"lane removed at (1547149630, 1547149625, 0)",2017,4154,291.44199999999995,2767.079435825348
"lane reversed at (1438403626, 1438403624, 0)",2017,4154,285.192,2821.2133276462555
"lane reversed at (1448453887, 1448453890, 0)",2017,4154,299.848,2876.2720954418182
"lane removed at (1447428220, 1447428223, 0)",2017,4154,301.1309999999999,2930.8911283016205
"lane reversed at (865711423, 2387680302, 0)",2017,4154,292.97800000000007,2984.229329586029
"lane added at (869713741, 869713766, 0)",2017,4154,284.134,3037.5451877117157
"lane removed at (1762736487, 1762736475, 0)",2017,4154,306.0179999999999,3092.2602615356445
"lane removed at (1376112352, 917853531, 0)",2017,4154,297.9620000000001,3146.801816701889
"lane added at (7590821846, 7590821850, 0)",2017,4154,295.06600000000014,3202.382542848587
"lane reversed at (1343731402, 412437541, 0)",2017,4154,299.80400000000014,3257.087390899658
"lane added at (419484444, 1559219971, 0)",2017,4154,306.20999999999987,3311.3860042095184
"lane added at (1559220011, 419484344, 0)",2017,4154,299.851,3366.1368973255157
"lane added at (7579093727, 1762758436, 0)",2017,4154,303.1339999999998,3421.154079914093
"lane added at (8922334172, 1453341800, 0)",2017,4154,289.17200000000014,3474.725715637207
"lane added at (553488002, 553488076, 0)",2017,4154,297.561,3528.3102946281433
"lane reversed at (863981764, 4400594468, 0)",2017,4154,290.497,3579.484747648239
"lane removed at (1145572058, 1473388432, 0)",2017,4154,298.5940000000001,3633.8728194236755
"lane reversed at (412454608, 412427207, 0)",2017,4154,291.6389999999999,3687.3978407382965
"lane added at (1381970871, 1145593776, 0)",2017,4154,307.07500000000005,3740.256767272949
"lane removed at (8979538452, 8979538443, 0)",2017,4154,303.24,3794.6156091690063
"lane added at (7590823485, 2319083999, 0)",2017,4154,309.64799999999997,3850.1435208320618
"lane reversed at (2051152082, 5549355137, 0)",2017,4154,299.405,3906.1678714752197
"lane added at (1831603410, 1831603408, 0)",2017,4154,290.2899999999999,3961.2411031723022
"lane removed at (1559442335, 972596325, 0)",2017,4154,294.4949999999999,4016.0939190387726
"lane added at (869713821, 865711659, 0)",2017,4154,297.65299999999985,4070.892526626587
"lane reversed at (2143188550, 2143188530, 0)",2017,4154,307.721,4126.943504810333
"lane added at (2296910620, 8987758219, 0)",2017,4154,297.3410000000001,4181.283143758774
Status,Ending Time
None,4181.789446592331
Adress,Radius,Budget,Tabu List's Max Size
"Rua Roberto Sampaio Gonzaga, Florianópolis, Brazil",4500,30000,40
Operation,Number of Nodes,Number of Edges,Value,Time
"lane added at (1749056078, 1749056083, 0)",2017,4154,297.8519999999999,59.83813285827637
"lane added at (7550050956, 7550050957, 0)",2017,4154,299.343,114.84120059013367
"lane removed at (1559132528, 1446977475, 0)",2017,4154,300.55299999999994,168.69068431854248
"lane removed at (1374207930, 1374207925, 0)",2017,4154,295.18499999999995,224.28484845161438
"lane added at (1559238482, 1738827775, 0)",2017,4154,303.09800000000007,277.95027899742126
"lane removed at (1336181631, 1698665612, 0)",2017,4154,299.3459999999999,330.8261556625366
"lane reversed at (8871035949, 1447618689, 0)",2017,4154,293.6049999999999,384.3677623271942
"lane removed at (2472996650, 1635167006, 0)",2017,4154,294.917,437.9857256412506
"lane reversed at (1422946510, 2305034308, 0)",2017,4154,300.796,492.68763279914856
"lane removed at (1120498248, 1120498224, 0)",2017,4154,295.973,547.4877424240112
"lane added at (1120498297, 7535501319, 0)",2017,4154,300.89799999999997,601.1488931179047
"lane added at (3910781061, 7575438218, 0)",2017,4154,309.15100000000007,655.728898525238
"lane reversed at (917160865, 2035097946, 0)",2017,4154,299.5,710.5964376926422
"lane reversed at (541838109, 541838255, 0)",2017,4154,294.2560000000001,764.2949426174164
"lane added at (1547149589, 1455124381, 0)",2017,4154,293.349,819.9376134872437
"lane added at (90200099, 2148462155, 0)",2017,4154,295.04900000000004,874.761538028717
"lane removed at (2671190007, 1741003765, 0)",2017,4154,296.754,929.39564037323
"lane removed at (1559238475, 1448393716, 0)",2017,4154,306.69500000000005,985.0710942745209
"lane removed at (7546176196, 1446775096, 0)",2017,4154,308.04099999999994,1041.5151314735413
"lane reversed at (442646158, 442646146, 0)",2017,4154,285.9630000000001,1094.998726606369
"lane added at (1422633036, 2035097887, 0)",2017,4154,295.307,1148.5119786262512
"lane removed at (2954473489, 2954473493, 0)",2017,4154,300.52400000000006,1202.0621004104614
"lane removed at (1448453856, 2634890164, 0)",2017,4154,299.5749999999999,1256.31525015831
"lane added at (1446977471, 1446977410, 0)",2017,4154,301.30299999999994,1311.1252915859222
"lane added at (1446977421, 1738827776, 0)",2017,4154,298.8109999999999,1364.020189523697
"lane removed at (1254208389, 1254208304, 0)",2017,4154,300.92100000000005,1472.5653285980225
"lane removed at (1804951852, 2279783721, 0)",2017,4154,298.6379999999999,1527.109750509262
"lane reversed at (442146551, 1171100801, 0)",2017,4154,300.2570000000002,2068.9567964076996
"lane added at (2609358730, 7524823994, 0)",2017,4154,307.85600000000005,2179.0966324806213
"lane reversed at (1492006191, 1446775096, 0)",2017,4154,278.392,2235.4159846305847
"lane removed at (412469723, 8900577065, 0)",2017,4154,302.60699999999986,2290.3011388778687
"lane reversed at (1374207931, 1374207917, 0)",2017,4154,301.23300000000006,2343.001020669937
"lane added at (8666707275, 8666707274, 0)",2017,4154,292.1370000000001,2395.8786866664886
"lane added at (542655628, 2892189216, 0)",2017,4154,288.7250000000002,2449.8682034015656
"lane removed at (1425796978, 1425796990, 0)",2017,4154,296.6160000000001,2503.3305428028107
"lane added at (1124830394, 1425796993, 0)",2017,4154,297.1070000000001,2557.922376871109
"lane added at (861291488, 1635167011, 0)",2017,4154,295.53,2610.1932611465454
"lane reversed at (1120498160, 1120498264, 0)",2017,4154,304.00800000000004,2719.4326436519623
"lane added at (1122163462, 419484840, 0)",2017,4154,290.12499999999994,2773.3344991207123
"lane added at (1493498142, 1014558635, 0)",2017,4154,298.98500000000007,2827.0818231105804
"lane removed at (1749056101, 2975050948, 0)",2017,4154,310.3939999999999,2882.9482452869415
"lane added at (1741003969, 1741003967, 0)",2017,4154,295.3639999999999,2938.1617498397827
"lane removed at (553324115, 553324128, 0)",2017,4154,294.73199999999986,2992.8200917243958
"lane removed at (8922334172, 1453341843, 0)",2017,4154,284.218,3047.9742710590363
"lane removed at (1547149674, 1455124465, 0)",2017,4154,300.5919999999999,3103.8755576610565
"lane removed at (869713741, 869713766, 0)",2017,4154,297.289,3214.2565853595734
"lane removed at (8637719686, 869444541, 0)",2017,4154,302.6640000000001,3269.9155156612396
"lane added at (1376112285, 1376112290, 0)",2017,4154,287.92499999999984,3322.4762835502625
"lane removed at (1455124465, 1455124508, 0)",2017,4154,299.49299999999994,3379.6049559116364
"lane reversed at (1120498234, 1120498185, 0)",2017,4154,291.0409999999998,3435.3924510478973
"lane removed at (1201784388, 9794012563, 0)",2017,4154,296.7290000000001,3490.5597672462463
"lane added at (8979653666, 8979653667, 0)",2017,4154,306.855,3546.0486102104187
"lane reversed at (7541648395, 1153375456, 0)",2017,4154,297.3880000000001,3603.2960703372955
"lane reversed at (2264700179, 2609358730, 0)",2017,4154,296.862,3658.152195930481
"lane added at (7590581777, 2051152022, 0)",2017,4154,296.39600000000013,3715.0781359672546
"lane reversed at (1554347427, 1554348364, 0)",2017,4154,297.0450000000001,3773.0364439487457
"lane added at (1547149599, 874900238, 0)",2017,4154,293.547,3828.867223739624
"lane added at (1749056101, 2975050948, 0)",2017,4154,301.828,3883.6243975162506
"lane added at (1528034271, 1528034250, 0)",2017,4154,300.25600000000003,3938.18909740448
"lane added at (1438403558, 1438403611, 0)",2017,4154,308.26900000000006,3990.800568342209
"lane reversed at (7579093732, 7579093727, 0)",2017,4154,293.888,4048.4400205612183
"lane removed at (442145576, 9112290013, 0)",2017,4154,303.53,4105.028876543045
"lane removed at (1554347645, 1554348364, 0)",2017,4154,297.9799999999999,4161.241345405579
"lane reversed at (1424636458, 7571747348, 0)",2017,4154,302.82399999999996,4218.042868614197
"lane added at (1171175111, 1171175079, 0)",2017,4154,305.8680000000001,4274.485207557678
"lane removed at (1547095650, 1446775089, 0)",2017,4154,301.51200000000006,4329.250194787979
"lane added at (1381970871, 1145593741, 0)",2017,4154,299.42199999999997,4383.083369016647
"lane removed at (1455124332, 1455124508, 0)",2017,4154,300.5719999999999,4438.903927564621
"lane removed at (2292521575, 2292521591, 0)",2017,4154,294.32000000000005,4495.246859788895
"lane removed at (3603873259, 542538468, 0)",2017,4154,306.1669999999998,4549.507185459137
"lane reversed at (5027388240, 865711731, 0)",2017,4154,291.25399999999996,4603.525156497955
"lane reversed at (1448024644, 1445841209, 0)",2017,4154,282.86000000000007,4659.40030670166
"lane reversed at (1120498247, 7148703839, 0)",2017,4154,297.72700000000003,4714.544716358185
"lane removed at (2954473484, 1461558684, 0)",2017,4154,296.128,4769.340629816055
"lane reversed at (1741003887, 1741003886, 0)",2017,4154,285.32200000000006,4822.379356384277
Status,Ending Time
None,4822.886187791824
Adress,Radius,Budget,Tabu List's Max Size
"Rua Roberto Sampaio Gonzaga, Florianópolis, Brazil",4500,30000,80
Operation,Number of Nodes,Number of Edges,Value,Time
"lane removed at (1383273730, 1383273728, 0)",2017,4154,304.4460000000001,57.587204694747925
"lane removed at (1120498264, 1120498183, 0)",2017,4154,298.767,113.9332332611084
"lane removed at (1437604698, 1783648259, 0)",2017,4154,290.5359999999999,168.8575336933136
"lane added at (1738827800, 1559394762, 0)",2017,4154,301.1260000000001,225.137864112854
"lane reversed at (1376112380, 871604848, 0)",2017,4154,296.9390000000001,279.8577711582184
"lane added at (869713766, 1446977464, 0)",2017,4154,295.11699999999996,335.16952538490295
"lane removed at (1741003855, 1029552824, 0)",2017,4154,307.88800000000003,390.29055166244507
"lane reversed at (1120498185, 1120498172, 0)",2017,4154,298.97799999999995,445.22987270355225
"lane removed at (2407054834, 2407054964, 0)",2017,4154,298.115,502.26772809028625
"lane added at (7575438315, 3596396216, 0)",2017,4154,304.5240000000001,555.7611083984375
"lane removed at (972596304, 972596305, 0)",2017,4154,299.68699999999995,608.6818087100983
"lane added at (1454608460, 1547149713, 0)",2017,4154,302.814,662.3286576271057
"lane added at (3379556177, 1376112352, 0)",2017,4154,281.62800000000004,715.0091879367828
"lane reversed at (4160021383, 4160021385, 0)",2017,4154,292.504,768.6429898738861
"lane removed at (7561188606, 1457971628, 0)",2017,4154,285.83299999999997,824.3028848171234
"lane removed at (1124830395, 1124830394, 0)",2017,4154,282.9220000000001,881.220917224884
"lane added at (1432648514, 7599167904, 0)",2017,4154,302.49199999999996,935.5964765548706
"lane reversed at (1700539611, 1428539445, 0)",2017,4154,301.717,991.7394261360168
"lane added at (553411965, 553411979, 0)",2017,4154,294.337,1046.4414157867432
"lane reversed at (8637169808, 8637233226, 0)",2017,4154,306.762,1100.6738760471344
"lane removed at (1457918825, 1457918871, 0)",2017,4154,301.767,1155.5028085708618
"lane removed at (1376683375, 1374207927, 0)",2017,4154,288.4680000000001,1209.0133152008057
"lane reversed at (1381939292, 863981684, 0)",2017,4154,300.47000000000014,1264.2328250408173
"lane removed at (908806575, 1376112362, 0)",2017,4154,303.82399999999996,1319.2566814422607
"lane added at (3574832142, 442646155, 0)",2017,4154,301.88599999999997,1374.742301940918
"lane added at (1457918830, 1457918872, 0)",2017,4154,299.62300000000005,1428.9826939105988
"lane reversed at (865711284, 865711288, 0)",2017,4154,301.087,1484.9679079055786
"lane reversed at (1153474555, 1153474484, 0)",2017,4154,288.467,1538.881484746933
"lane removed at (2051151772, 2051152096, 0)",2017,4154,300.2770000000001,1591.704712152481
"lane reversed at (1171175113, 1171175081, 0)",2017,4154,302.55600000000004,1858.3879718780518
"lane reversed at (1387647540, 1421417634, 0)",2017,4154,297.5280000000001,1969.3653168678284
"lane removed at (1455124336, 1455124457, 0)",2017,4154,292.24499999999995,2026.8990652561188
"lane added at (1868503885, 1438405028, 0)",2017,4154,301.8250000000001,2137.57817530632
"lane added at (1554348067, 1554347828, 0)",2017,4154,293.5089999999999,2192.7952842712402
"lane reversed at (1554347777, 1554348192, 0)",2017,4154,308.9449999999999,2249.107926130295
"lane removed at (2634890164, 9092975957, 0)",2017,4154,298.01,2304.4213259220123
"lane removed at (1700539611, 1700539610, 0)",2017,4154,303.35,2359.72217464447
"lane removed at (1528034250, 1528034271, 0)",2017,4154,312.54299999999995,2416.3398292064667
"lane reversed at (1738827780, 1738827779, 0)",2017,4154,305.49399999999986,2471.5596396923065
"lane removed at (1559219998, 7520826766, 0)",2017,4154,294.39,2528.2794845104218
"lane added at (1762758327, 5816300378, 0)",2017,4154,294.78000000000003,2584.2758977413177
"lane added at (1559238507, 1559238492, 0)",2017,4154,301.14,2639.9914722442627
"lane removed at (1120498295, 1120498160, 0)",2017,4154,297.85400000000004,2698.462898015976
"lane added at (1438403544, 7571662021, 0)",2017,4154,283.2880000000001,2806.9690477848053
"lane removed at (917853531, 4439609391, 0)",2017,4154,303.75999999999993,2863.1367506980896
"lane added at (1447428225, 1559220008, 0)",2017,4154,299.0949999999998,2918.522991657257
"lane removed at (1171100787, 1171100804, 0)",2017,4154,305.34799999999984,2973.065752029419
"lane removed at (1547149666, 1547149663, 0)",2017,4154,290.028,3027.57652926445
"lane added at (1421417663, 1421417657, 0)",2017,4154,297.5150000000001,3084.0165135860443
"lane added at (7569883712, 7564308652, 0)",2017,4154,294.672,3139.2842178344727
"lane removed at (1868503886, 1457918848, 0)",2017,4154,292.9869999999999,3193.345538377762
"lane reversed at (4543810602, 4543810612, 0)",2017,4154,294.44399999999996,3247.7695455551147
"lane reversed at (1120498198, 1120498264, 0)",2017,4154,303.0879999999999,3303.0644381046295
"lane reversed at (5549355137, 2051152082, 0)",2017,4154,299.12399999999997,3358.3125519752502
"lane added at (1433190387, 1438403580, 0)",2017,4154,293.742,3413.2679386138916
"lane added at (7598353383, 4756501662, 0)",2017,4154,297.115,3465.5686600208282
"lane removed at (1029552873, 6195858745, 0)",2017,4154,296.629,3523.111095905304
"lane added at (1559394786, 1447428223, 0)",2017,4154,294.911,3580.04314827919
"lane removed at (1641842357, 1641842391, 0)",2017,4154,300.1120000000001,3633.029972076416
"lane removed at (1492870617, 1547095618, 0)",2017,4154,295.19200000000006,3687.023824930191
"lane removed at (1171100793, 972596294, 0)",2017,4154,293.37600000000003,3744.32709980011
"lane reversed at (2947584172, 1376112375, 0)",2017,4154,300.0200000000001,3800.461921930313
"lane removed at (1547095604, 1446775085, 0)",2017,4154,298.0949999999999,3855.3330743312836
"lane reversed at (2407054964, 2407054834, 0)",2017,4154,294.417,3909.1256968975067
"lane added at (1547095648, 6482455352, 0)",2017,4154,295.19200000000006,3965.3391423225403
"lane added at (1447398395, 3574832161, 0)",2017,4154,287.985,4021.4108583927155
"lane reversed at (2051151962, 2051151955, 0)",2017,4154,301.00800000000004,4077.9719698429108
"lane removed at (3954428514, 869444500, 0)",2017,4154,304.86599999999993,4133.561428070068
"lane removed at (1425796969, 1434216211, 0)",2017,4154,304.9129999999999,4188.052978038788
"lane added at (10608526939, 412462143, 0)",2017,4154,299.8680000000001,4244.8802926540375
"lane removed at (419485102, 972596290, 0)",2017,4154,279.70900000000006,4299.666759252548
"lane reversed at (7564308652, 7569883712, 0)",2017,4154,286.861,4356.112407684326
"lane reversed at (7579093689, 7579093722, 0)",2017,4154,301.834,4409.839559555054
"lane removed at (2406454761, 412414654, 0)",2017,4154,303.598,4463.898766279221
"lane reversed at (2947584172, 8926269349, 0)",2017,4154,288.58299999999997,4518.9144859313965
"lane removed at (872980891, 1422946505, 0)",2017,4154,307.94499999999994,4573.835419178009
"lane removed at (9039047736, 1762736474, 0)",2017,4154,296.262,4629.546149969101
Status,Ending Time
None,4630.042889595032
Adress,Radius,Budget,Tabu List's Max Size
"Rua Roberto Sampaio Gonzaga, Florianópolis, Brazil",4500,80000,20
Operation,Number of Nodes,Number of Edges,Value,Time
"lane removed at (8979538452, 8979538443, 0)",2017,4154,284.571,57.070677757263184
"lane added at (447309284, 447309297, 0)",2017,4154,298.0719999999999,112.67070031166077
"lane added at (1457918689, 1457918882, 0)",2017,4154,300.56700000000006,168.3298728466034
"lane reversed at (1446977476, 7569883671, 0)",2017,4154,293.9209999999999,221.0130169391632
"lane added at (8874924560, 1420498881, 0)",2017,4154,295.84800000000007,275.43822383880615
"lane removed at (1683197240, 412442531, 0)",2017,4154,302.663,329.3332393169403
"lane added at (2407054913, 2407054960, 0)",2017,4154,297.1620000000001,384.71347403526306
"lane reversed at (1448453937, 8189054933, 0)",2017,4154,297.1030000000001,440.6792769432068
"lane added at (442127001, 7189168177, 0)",2017,4154,297.19599999999997,494.59100008010864
"lane added at (1014984979, 412423746, 0)",2017,4154,303.18499999999983,550.1009299755096
"lane removed at (442141685, 442141691, 0)",2017,4154,300.17800000000005,605.8211917877197
"lane removed at (1559405785, 1492870695, 0)",2017,4154,286.9440000000001,661.1168463230133
"lane removed at (876375198, 2608953058, 0)",2017,4154,294.98199999999986,716.2108864784241
"lane added at (1559132567, 1559132528, 0)",2017,4154,293.752,767.1200792789459
"lane added at (869713694, 1446977454, 0)",2017,4154,295.95300000000003,821.1793615818024
"lane added at (1448453890, 1448454000, 0)",2017,4154,304.1369999999999,873.7384197711945
"lane reversed at (4843821513, 876375228, 0)",2017,4154,297.26200000000006,927.4704632759094
"lane reversed at (5939594050, 442132022, 0)",2017,4154,302.02900000000005,984.0246555805206
"lane reversed at (412093020, 869444558, 0)",2017,4154,303.376,1040.1016924381256
"lane reversed at (1374207927, 1376683375, 0)",2017,4154,292.5530000000001,1093.1260180473328
"lane added at (1428539451, 1428535911, 0)",2017,4154,298.22999999999996,1148.4885790348053
"lane added at (2051152082, 5549355137, 0)",2017,4154,290.21000000000004,1204.1716477870941
"lane added at (863981764, 863981778, 0)",2017,4154,288.081,1257.626002073288
"lane removed at (1124830302, 1120498247, 0)",2017,4154,297.8539999999999,1311.855453491211
"lane added at (1171175201, 412464696, 0)",2017,4154,298.77000000000015,1365.1914880275726
"lane reversed at (1120498224, 1120498170, 0)",2017,4154,305.78600000000006,1422.5564348697662
"lane added at (1171175206, 1698665612, 0)",2017,4154,284.6590000000001,1478.6150517463684
"lane removed at (4756501662, 7598353383, 0)",2017,4154,297.154,1533.649273633957
"lane reversed at (2143188530, 2143188550, 0)",2017,4154,302.9389999999999,1589.3830676078796
"lane added at (1559238496, 1448393812, 0)",2017,4154,290.176,1645.4785447120667
"lane removed at (1120498155, 1120498160, 0)",2017,4154,298.8810000000001,1755.5942158699036
"lane added at (908806891, 1336186445, 0)",2017,4154,306.01700000000005,1810.96661734581
"lane removed at (1421417657, 1387647540, 0)",2017,4154,291.507,1865.7951469421387
"lane reversed at (1428539445, 1700539611, 0)",2017,4154,293.3509999999999,1919.8006131649017
"lane removed at (1376112344, 1376112318, 0)",2017,4154,307.11600000000004,1973.752226114273
"lane removed at (865711608, 1788802347, 0)",2017,4154,305.43699999999995,2027.7668268680573
"lane removed at (7569883621, 7569883615, 0)",2017,4154,304.61800000000005,2084.3213016986847
"lane reversed at (903703199, 1674666768, 0)",2017,4154,296.91700000000003,2138.996649503708
"lane removed at (1547149713, 874900181, 0)",2017,4154,297.57,2193.7685120105743
"lane added at (553411781, 553411792, 0)",2017,4154,300.137,2247.725572824478
"lane reversed at (1641842382, 1641842426, 0)",2017,4154,301.57700000000006,2302.1205360889435
"lane added at (1428539445, 1153466248, 0)",2017,4154,296.69599999999997,2355.41375207901
"lane reversed at (1559394710, 1447428220, 0)",2017,4154,281.00599999999986,2410.5541036129
"lane removed at (542729224, 90200197, 0)",2017,4154,303.712,2517.332598209381
"lane reversed at (1120498155, 1120498219, 0)",2017,4154,297.40000000000003,2571.036440372467
"lane added at (1422946491, 1877678151, 0)",2017,4154,303.6609999999999,2625.891343355179
"lane removed at (1528034250, 7571408538, 0)",2017,4154,283.3249999999999,2681.247061252594
"lane reversed at (3596396216, 7575438315, 0)",2017,4154,293.95099999999985,2735.3725202083588
