Adress,Radius,Budget,Tabu List's Max Size
"São Paulo, Brazil",500,30000,20
Operation,Number of Nodes,Number of Edges,Value,Time
"lane removed at (60641282, 3312393273, 0)",65,105,26.658,55.88042163848877
"lane reversed at (2323782354, 1113784886, 0)",65,105,25.82,56.63883352279663
"lane reversed at (3713147155, 3713147144, 0)",65,105,37.095000000000006,57.36204242706299
"lane removed at (247950279, 60641414, 0)",65,105,37.08099999999999,58.17003417015076
"lane added at (60641052, 2396502011, 0)",65,105,39.199999999999996,58.909919023513794
"lane reversed at (60641052, 2396502011, 0)",65,105,36.522999999999996,59.636985540390015
"lane added at (2429561621, 7289269107, 0)",65,105,35.464999999999996,60.374913692474365
"lane reversed at (2451555632, 2451555637, 0)",65,105,32.67299999999998,61.08581042289734
"lane added at (60685350, 60685349, 0)",65,105,32.086999999999996,61.818657875061035
"lane removed at (60641034, 60641038, 0)",65,105,31.576000000000004,62.56587624549866
"lane added at (60685357, 60641414, 0)",65,105,29.99,63.32098698616028
"lane removed at (60641048, 3713156706, 0)",65,105,31.469000000000005,64.06359028816223
"lane added at (60685350, 60685349, 0)",65,105,32.471999999999994,64.80015254020691
Status,Ending Time
None,64.81516361236572
Adress,Radius,Budget,Tabu List's Max Size
"São Paulo, Brazil",500,80000,20
Operation,Number of Nodes,Number of Edges,Value,Time
"lane added at (60641086, 10253168505, 0)",65,105,53.761,1.3593506813049316
"lane reversed at (4249855098, 60685973, 0)",65,105,54.196999999999996,2.0790398120880127
"lane added at (8728792690, 1113784382, 0)",65,105,52.91900000000001,2.7710187435150146
"lane removed at (3713156708, 60641102, 0)",65,105,50.069999999999965,3.5268261432647705
"lane reversed at (3312393273, 7289269107, 0)",65,105,48.779999999999994,4.2519450187683105
"lane reversed at (60641086, 3312393273, 0)",65,105,45.77000000000001,4.964034557342529
"lane reversed at (3757650387, 60685349, 0)",65,105,40.99499999999999,5.6505420207977295
"lane reversed at (1113784382, 8728792690, 0)",65,105,35.964999999999996,6.8502726554870605
"lane reversed at (60641027, 60641028, 0)",65,105,37.437999999999995,7.534186363220215
"lane removed at (60641034, 60641038, 0)",65,105,35.071,8.252157926559448
"lane added at (5062832283, 60641088, 0)",65,105,36.42700000000001,8.96313738822937
"lane removed at (3713156706, 60641038, 0)",65,105,34.83600000000001,9.696749210357666
"lane added at (2396502011, 60685391, 0)",65,105,37.124,10.422369241714478
"lane reversed at (661211990, 60685391, 0)",65,105,35.343999999999994,11.17265272140503
"lane reversed at (60641048, 60641052, 0)",65,105,31.800000000000015,11.899807214736938
"lane removed at (60641031, 60685350, 0)",65,105,31.675000000000008,12.631718873977661
"lane added at (60685349, 3757650387, 0)",65,105,30.928,13.320902347564697
"lane removed at (60641034, 60641038, 0)",65,105,31.787000000000003,14.031075954437256
"lane added at (1665298735, 6363137823, 0)",65,105,30.07199999999999,14.721022129058838
"lane reversed at (60685350, 60641031, 0)",65,105,30.548000000000002,15.353471517562866
"lane removed at (2451555636, 1113784382, 0)",65,105,31.628999999999987,16.024248123168945
"lane reversed at (3713147155, 2396502031, 0)",65,105,31.470000000000013,16.726068258285522
"lane added at (598617885, 2451555632, 0)",65,105,32.02400000000001,17.43319845199585
"lane removed at (7289269107, 60641012, 0)",65,105,28.709999999999994,18.111246347427368
"lane added at (60685384, 4872255634, 0)",65,105,31.407999999999994,18.79730224609375
"lane removed at (60641030, 60641031, 0)",65,105,30.768000000000008,19.49372911453247
"lane added at (60641359, 60641043, 0)",65,105,30.743000000000006,20.190237283706665
"lane added at (60685357, 60641414, 0)",65,105,29.84000000000001,20.884710788726807
"lane removed at (1665298733, 1665298735, 0)",65,105,30.009999999999987,21.612530946731567
"lane added at (60641031, 60641034, 0)",65,105,33.41800000000001,22.2903790473938
"lane removed at (60641282, 3312393273, 0)",65,105,30.056000000000004,22.965080499649048
"lane added at (3312393273, 60641086, 0)",65,105,30.188000000000002,23.609373092651367
"lane removed at (247950321, 247950279, 0)",65,105,31.676000000000002,24.282553672790527
"lane removed at (60685350, 60641031, 0)",65,105,31.901,25.001538515090942
"lane added at (247950321, 60685357, 0)",65,105,31.876000000000005,25.703336477279663
"lane removed at (60685349, 60641211, 0)",65,105,31.654999999999994,26.42002773284912
"lane reversed at (598617885, 2451555632, 0)",65,105,31.385,27.108461141586304
"lane added at (2396502031, 3713147144, 0)",65,105,30.07600000000001,27.803189516067505
"lane added at (4872255634, 4249855098, 0)",65,105,28.999999999999986,28.47468328475952
"lane removed at (7289269107, 3312393273, 0)",65,105,31.12100000000001,29.17768168449402
"lane reversed at (2429561624, 2453626790, 0)",65,105,31.15300000000001,29.85766315460205
"lane removed at (247950321, 247950279, 0)",65,105,30.290000000000006,30.552975177764893
"lane added at (60641414, 661211978, 0)",65,105,29.16000000000001,31.241346836090088
"lane reversed at (60641414, 661211978, 0)",65,105,30.13500000000001,31.93780517578125
"lane removed at (2451555637, 2451555636, 0)",65,105,30.494999999999994,32.591731786727905
"lane added at (60641043, 60641048, 0)",65,105,26.95700000000001,33.273173570632935
"lane added at (60641101, 60641100, 0)",65,105,30.164000000000005,33.94564461708069
"lane reversed at (60641031, 60685350, 0)",65,105,29.721999999999998,34.641244649887085
"lane reversed at (2453626790, 2429561624, 0)",65,105,29.839999999999996,35.33659815788269
"lane reversed at (3278570084, 2429561623, 0)",65,105,32.477999999999994,36.03369927406311
"lane removed at (60641038, 60641364, 0)",65,105,30.835,36.71963596343994
"lane added at (60641101, 60641100, 0)",65,105,29.513,37.413166761398315
"lane reversed at (598668807, 2451555637, 0)",65,105,29.135000000000012,38.568946838378906
"lane removed at (60641101, 60641102, 0)",65,105,30.62100000000001,39.2522246837616
"lane added at (598668807, 60641305, 0)",65,105,29.91900000000001,39.949347257614136
"lane reversed at (3278570084, 2429561624, 0)",65,105,29.97599999999998,40.6339476108551
"lane added at (3713156706, 60685350, 0)",65,105,31.711,41.362998962402344
"lane removed at (60685391, 661211990, 0)",65,105,30.697000000000017,42.03387784957886
"lane reversed at (10253168505, 60641282, 0)",65,105,29.231999999999992,42.703795194625854
"lane added at (3713156706, 60641038, 0)",65,105,28.512000000000004,43.31047081947327
"lane removed at (60641052, 2396502011, 0)",65,105,30.373999999999995,43.95242667198181
"lane removed at (2451555632, 2451555637, 0)",65,105,29.663999999999998,44.61509609222412
"lane added at (60641048, 3713156706, 0)",65,105,28.793000000000003,45.30193495750427
"lane reversed at (60641030, 2323782354, 0)",65,105,29.73,45.990668535232544
"lane added at (60641102, 3713156708, 0)",65,105,28.468000000000007,46.667755126953125
"lane removed at (60685391, 60685384, 0)",65,105,29.074,47.362799644470215
"lane added at (8728792690, 1113784382, 0)",65,105,29.432999999999993,48.063556432724
"lane added at (891033574, 891033585, 0)",65,105,29.832000000000004,48.76127314567566
"lane added at (247950321, 60685357, 0)",65,105,28.136000000000003,49.39732503890991
